ldsId,passageTime,passagetimeMs,loopPairId,startLoop,endLoop,vehicleLength,vehicleSpeed
1537,1643128752,821,1,1,2,404,106
1537,1643128753,350,2,3,4,457,105
1537,1643128760,445,2,3,4,446,123
1537,1643128760,848,3,5,6,508,127
1537,1643128762,68,1,1,2,463,128
1537,1643128762,707,2,3,4,353,97
1537,1643128763,776,1,1,2,399,134
1537,1643128763,833,2,3,4,404,96
1537,1643128765,651,2,3,4,391,105
1537,1643128766,155,1,1,2,307,111
1537,1643128767,749,2,3,4,356,107
1537,1643128774,121,1,1,2,363,124
1537,1643128775,35,2,3,4,411,106
1537,1643128776,261,3,5,6,379,111
1537,1643128778,422,1,1,2,79,111
1537,1643128778,990,2,3,4,400,90
1537,1643128779,793,3,5,6,555,109
1537,1643128780,39,2,3,4,403,98
1537,1643128782,593,2,3,4,398,104
1537,1643128783,644,2,3,4,355,92
1537,1643128784,799,2,3,4,377,114
1537,1643128786,348,2,3,4,382,110
1537,1643128789,194,1,1,2,451,104
1537,1643128789,724,2,3,4,325,87
1537,1643128791,674,2,3,4,383,99
1537,1643128792,344,3,5,6,420,105
1537,1643128794,636,2,3,4,371,104
1537,1643128796,559,1,1,2,397,102
1537,1643128796,976,2,3,4,381,89
1537,1643128798,197,2,3,4,336,92
1537,1643128798,259,1,1,2,415,107
1537,1643128799,616,3,5,6,423,93
1537,1643128799,721,1,1,2,391,104
1537,1643128800,139,2,3,4,405,98
1537,1643128802,680,2,3,4,435,105
1537,1643128804,307,3,5,6,412,93
1537,1643128806,922,1,1,2,418,128
1537,1643128807,427,2,3,4,448,118
1537,1643128809,230,2,3,4,481,107
1537,1643128811,858,2,3,4,345,94
1537,1643128813,98,1,1,2,475,110
1537,1643128814,508,2,3,4,334,100
1537,1643128814,705,1,1,2,484,122
1537,1643128818,707,3,5,6,421,104
1537,1643128824,695,2,3,4,385,100
1537,1643128825,915,3,5,6,388,97
1537,1643128826,989,2,3,4,422,96
1537,1643128827,370,1,1,2,490,122
1537,1643128827,594,2,3,4,393,101
1537,1643128829,828,3,5,6,379,105
1537,1643128830,209,2,3,4,389,116
1537,1643128832,338,1,1,2,475,111
1537,1643128832,637,2,3,4,451,103
1537,1643128833,231,3,5,6,474,106
1537,1643128834,143,2,3,4,411,110
1537,1643128836,829,2,3,4,403,106
1537,1643128838,924,2,3,4,390,97
1537,1643128841,138,2,3,4,404,103
1537,1643128842,122,3,5,6,478,103
1537,1643128842,739,1,1,2,442,127
1537,1643128842,997,2,3,4,380,103
1537,1643128844,167,3,5,6,332,94
1537,1643128844,540,1,1,2,258,109
1537,1643128846,539,2,3,4,384,108
1537,1643128846,677,3,5,6,415,95
1537,1643128848,83,2,3,4,383,103
1537,1643128849,363,2,3,4,401,106
1537,1643128850,369,1,1,2,481,126
1537,1643128851,230,2,3,4,511,101
1537,1643128851,385,1,1,2,523,124
1537,1643128852,851,3,5,6,321,93
1537,1643128852,968,2,3,4,357,101
1537,1643128854,394,3,5,6,398,95
1537,1643128855,761,1,1,2,450,111
1537,1643128856,294,2,3,4,1407,82
1537,1643128856,487,1,1,2,426,102
1537,1643128858,213,1,1,2,143,105
1537,1643128858,236,2,3,4,195,92
1537,1643128859,71,3,5,6,411,97
1537,1643128861,359,2,3,4,441,104
1537,1643128862,92,3,5,6,1073,86
1537,1643128862,727,2,3,4,410,94
1537,1643128863,175,1,1,2,384,102
1537,1643128863,701,2,3,4,448,95
1537,1643128863,747,1,1,2,494,100
1537,1643128863,770,3,5,6,392,82
1537,1643128866,313,3,5,6,343,85
1537,1643128867,407,2,3,4,393,94
1537,1643128867,558,3,5,6,360,80
1537,1643128867,919,1,1,2,344,105
1537,1643128868,231,2,3,4,467,92
1537,1643128870,831,2,3,4,429,90
1537,1643128870,915,3,5,6,333,92
1537,1643128870,953,1,1,2,400,105
1537,1643128871,989,3,5,6,373,95
1537,1643128872,903,2,3,4,386,98
1537,1643128874,586,1,1,2,241,123
1537,1643128874,609,2,3,4,342,108
1537,1643128878,59,3,5,6,343,94
1537,1643128879,438,2,3,4,362,100
1537,1643128880,89,2,3,4,341,107
1537,1643128883,878,2,3,4,395,101
1537,1643128884,989,2,3,4,381,106
1537,1643128886,9,2,3,4,400,109
1537,1643128889,91,3,5,6,445,103
1537,1643128889,332,2,3,4,405,108
1537,1643128892,241,1,1,2,466,119
1537,1643128892,374,2,3,4,345,104
1537,1643128895,480,3,5,6,484,96
1537,1643128896,163,2,3,4,401,119
1537,1643128896,303,1,1,2,403,120
1537,1643128898,847,2,3,4,389,99
1537,1643128903,812,2,3,4,377,111
1537,1643128907,675,2,3,4,452,114
1537,1643128909,854,2,3,4,367,107
1537,1643128911,93,1,1,2,466,125
1537,1643128913,606,2,3,4,453,109
1537,1643128914,518,3,5,6,408,103
1537,1643128915,376,2,3,4,438,103
1537,1643128922,889,2,3,4,443,124
1537,1643128925,979,3,5,6,415,140
1537,1643128926,679,2,3,4,418,105
1537,1643128927,432,2,3,4,412,102
1537,1643128930,628,2,3,4,432,100
1537,1643128930,907,1,1,2,422,109
1537,1643128931,390,1,1,2,354,114
1537,1643128933,515,3,5,6,429,101
1537,1643128936,417,1,1,2,366,107
1537,1643128936,613,2,3,4,390,96
1537,1643128936,957,1,1,2,387,106
1537,1643128937,291,2,3,4,436,98
1537,1643128937,739,1,1,2,457,105
1537,1643128939,204,2,3,4,422,107
1537,1643128939,466,1,1,2,386,120
1537,1643128940,350,3,5,6,337,106
1537,1643128941,218,2,3,4,381,108
1537,1643128942,292,2,3,4,441,102
1537,1643128943,59,3,5,6,342,104
1537,1643128943,629,1,1,2,491,124
1537,1643128943,770,3,5,6,396,103
1537,1643128943,902,2,3,4,422,107
1537,1643128945,68,3,5,6,454,111
1537,1643128948,14,2,3,4,376,98
1537,1643128949,738,3,5,6,561,103
1537,1643128950,30,1,1,2,485,106
1537,1643128950,588,2,3,4,537,87
1537,1643128950,771,3,5,6,373,98
1537,1643128951,617,3,5,6,356,89
1537,1643128952,343,2,3,4,326,90
1537,1643128952,580,1,1,2,487,114
1537,1643128953,347,1,1,2,484,114
1537,1643128954,359,2,3,4,380,99
1537,1643128954,913,3,5,6,244,76
1537,1643128955,550,1,1,2,529,124
1537,1643128955,690,2,3,4,388,102
1537,1643128955,946,3,5,6,393,100
1537,1643128956,895,1,1,2,448,120
1537,1643128957,268,2,3,4,422,104
1537,1643128959,351,3,5,6,334,104
1537,1643128960,51,3,5,6,407,102
1537,1643128960,977,2,3,4,469,117
1537,1643128961,223,3,5,6,341,104
1537,1643128964,273,1,1,2,447,116
1537,1643128964,298,3,5,6,360,97
1537,1643128965,167,3,5,6,551,97
1537,1643128967,285,3,5,6,475,98
1537,1643128967,312,2,3,4,414,119
1537,1643128968,193,1,1,2,439,110
1537,1643128968,947,1,1,2,498,110
1537,1643128969,58,2,3,4,400,114
1537,1643128969,245,3,5,6,557,102
1537,1643128970,51,2,3,4,374,106
1537,1643128971,64,2,3,4,497,104
1537,1643128972,597,2,3,4,464,104
1537,1643128972,671,1,1,2,411,111
1537,1643128974,566,3,5,6,423,92
1537,1643128976,137,3,5,6,449,94
1537,1643128977,992,3,5,6,407,95
1537,1643128979,357,2,3,4,358,103
1537,1643128980,118,2,3,4,490,101
1537,1643128980,193,3,5,6,405,90
1537,1643128980,497,1,1,2,352,111
1537,1643128981,268,3,5,6,362,88
1537,1643128982,376,3,5,6,318,82
1537,1643128983,650,3,5,6,405,76
1537,1643128984,454,2,3,4,489,112
1537,1643128985,700,3,5,6,375,87
1537,1643128986,619,3,5,6,397,89
1537,1643128987,884,3,5,6,455,86
1537,1643128988,311,2,3,4,417,99
1537,1643128988,981,2,3,4,366,91
1537,1643128989,541,3,5,6,414,95
1537,1643128990,803,2,3,4,384,105
1537,1643128995,217,2,3,4,345,100
1537,1643128995,952,2,3,4,411,104
1537,1643129002,608,2,3,4,451,97
1537,1643129026,438,2,3,4,430,102
1537,1643129027,180,3,5,6,384,102
1537,1643129027,296,1,1,2,473,136
1537,1643129029,744,2,3,4,431,102
1537,1643129030,403,2,3,4,365,100
1537,1643129032,282,1,1,2,495,136
1537,1643129033,841,2,3,4,385,106
1537,1643129034,537,2,3,4,405,105
1537,1643129036,95,2,3,4,315,95
1537,1643129036,950,2,3,4,365,99
1537,1643129038,852,2,3,4,383,102
1537,1643129039,778,2,3,4,442,105
1537,1643129040,892,3,5,6,666,195
1537,1643129041,99,2,3,4,349,107
1537,1643129042,360,1,1,2,188,126
1537,1643129042,383,2,3,4,287,109
1537,1643129044,557,3,5,6,571,104
1537,1643129045,651,2,3,4,358,107
1537,1643129046,461,3,5,6,426,105
1537,1643129047,566,2,3,4,406,102
1537,1643129048,761,2,3,4,423,106
1537,1643129050,350,2,3,4,359,94
1537,1643129051,271,3,5,6,421,90
1537,1643129052,956,2,3,4,415,113
1537,1643129053,351,1,1,2,419,139
1537,1643129053,376,3,5,6,387,89
1537,1643129054,643,2,3,4,389,101
1537,1643129059,740,2,3,4,389,102
1537,1643129061,169,2,3,4,480,105
1537,1643129063,190,3,5,6,330,94
1537,1643129065,17,2,3,4,447,102
1537,1643129066,291,2,3,4,398,102
1537,1643129067,389,2,3,4,431,96
1537,1643129068,973,2,3,4,388,93
1537,1643129070,317,2,3,4,400,100
1537,1643129073,548,2,3,4,430,102
1537,1643129074,62,1,1,2,415,121
1537,1643129074,159,3,5,6,493,104
1537,1643129074,495,1,1,2,715,120
1537,1643129075,135,3,5,6,356,98
1537,1643129076,352,2,3,4,435,105
1537,1643129078,829,2,3,4,438,104
1537,1643129079,298,2,3,4,390,116
1537,1643129079,983,3,5,6,429,104
1537,1643129080,733,3,5,6,367,104
1537,1643129081,905,1,1,2,473,120
1537,1643129081,977,3,5,6,435,92
1537,1643129082,771,2,3,4,466,103
1537,1643129089,367,3,5,6,417,100
1537,1643129090,591,1,1,2,460,110
1537,1643129091,354,2,3,4,458,91
1537,1643129092,449,2,3,4,422,101
1537,1643129094,138,2,3,4,375,101
1537,1643129094,193,1,1,2,406,110
1537,1643129095,336,1,1,2,403,109
1537,1643129096,342,2,3,4,345,95
1537,1643129096,576,1,1,2,473,104
1537,1643129097,114,2,3,4,351,93
1537,1643129097,366,1,1,2,508,102
1537,1643129098,236,2,3,4,454,96
1537,1643129100,246,2,3,4,429,98
1537,1643129106,273,2,3,4,407,82
1537,1643129107,474,2,3,4,390,80
1537,1643129109,448,1,1,2,397,102
1537,1643129109,634,2,3,4,355,83
1537,1643129110,64,1,1,2,421,102
1537,1643129110,304,2,3,4,327,79
1537,1643129110,688,1,1,2,352,105
1537,1643129110,977,2,3,4,415,80
1537,1643129111,761,1,1,2,423,99
1537,1643129112,162,2,3,4,379,84
1537,1643129112,837,2,3,4,380,83
1537,1643129113,165,1,1,2,483,98
1537,1643129114,152,1,1,2,364,92
1537,1643129114,891,1,1,2,505,93
1537,1643129115,687,1,1,2,416,90
1537,1643129115,922,2,3,4,457,77
1537,1643129116,207,1,1,2,491,90
1537,1643129116,935,1,1,2,441,86
1537,1643129117,365,3,5,6,389,82
1537,1643129117,444,2,3,4,422,75
1537,1643129117,648,1,1,2,414,83
1537,1643129118,190,1,1,2,369,82
1537,1643129118,275,3,5,6,457,83
1537,1643129119,116,1,1,2,457,78
1537,1643129119,227,3,5,6,399,79
1537,1643129119,918,1,1,2,422,80
1537,1643129120,871,1,1,2,480,78
1537,1643129121,706,2,3,4,447,87
1537,1643129123,96,1,1,2,436,99
1537,1643129123,579,2,3,4,397,89
1537,1643129124,46,1,1,2,492,96
1537,1643129125,310,1,1,2,434,102
1537,1643129125,504,2,3,4,427,94
1537,1643129127,169,2,3,4,470,97
1537,1643129128,757,2,3,4,342,104
1537,1643129130,230,3,5,6,451,100
1537,1643129131,319,2,3,4,462,104
1537,1643129132,470,2,3,4,460,102
1537,1643129132,670,3,5,6,315,115
1537,1643129133,254,2,3,4,428,100
1537,1643129134,12,3,5,6,386,105
1537,1643129135,732,3,5,6,435,102
1537,1643129137,61,3,5,6,415,96
1537,1643129138,488,3,5,6,383,91
1537,1643129140,17,3,5,6,345,90
1537,1643129141,871,3,5,6,350,86
1537,1643129142,670,3,5,6,428,80
1537,1643129143,146,2,3,4,460,116
1537,1643129144,579,3,5,6,438,82
1537,1643129146,965,2,3,4,397,110
1537,1643129147,628,3,5,6,400,87
1537,1643129148,807,1,1,2,382,113
1537,1643129148,965,2,3,4,460,103
1537,1643129151,660,3,5,6,437,90
1537,1643129151,780,2,3,4,309,100
1537,1643129152,876,2,3,4,431,101
1537,1643129155,326,2,3,4,381,102
1537,1643129155,700,1,1,2,445,116
1537,1643129157,998,3,5,6,433,107
1537,1643129166,242,3,5,6,433,105
1537,1643129179,532,2,3,4,362,92
1537,1643129179,584,3,5,6,388,87
1537,1643129180,244,1,1,2,466,141
1537,1643129180,720,2,3,4,441,99
1537,1643129181,53,3,5,6,486,95
1537,1643129181,886,2,3,4,481,97
1537,1643129182,895,1,1,2,373,121
1537,1643129184,62,2,3,4,359,94
1537,1643129184,160,1,1,2,448,108
1537,1643129185,557,1,1,2,387,118
1537,1643129185,849,2,3,4,435,97
1537,1643129186,433,1,1,2,382,110
1537,1643129190,203,1,1,2,488,131
1537,1643129191,130,2,3,4,339,106
1537,1643129194,694,2,3,4,351,102
1537,1643129196,729,2,3,4,468,105
1537,1643129199,906,2,3,4,444,110
1537,1643129206,447,2,3,4,368,99
1537,1643129207,137,1,1,2,487,120
1537,1643129208,166,3,5,6,365,96
1537,1643129211,768,2,3,4,443,101
1537,1643129215,52,2,3,4,378,108
1537,1643129216,863,2,3,4,445,108
1537,1643129220,497,2,3,4,604,115
1537,1643129224,908,2,3,4,309,97
1537,1643129225,261,1,1,2,443,106
1537,1643129226,167,2,3,4,344,97
1537,1643129226,191,1,1,2,441,116
1537,1643129228,336,3,5,6,371,105
1537,1643129230,925,1,1,2,322,121
1537,1643129232,355,2,3,4,418,95
1537,1643129233,383,3,5,6,387,94
1537,1643129234,235,2,3,4,342,105
1537,1643129235,94,2,3,4,391,100
1537,1643129235,812,3,5,6,548,101
1537,1643129237,195,1,1,2,367,111
1537,1643129238,202,2,3,4,411,99
1537,1643129238,238,1,1,2,424,120
1537,1643129239,93,1,1,2,418,113
1537,1643129240,154,3,5,6,431,109
1537,1643129241,221,3,5,6,451,100
1537,1643129242,968,2,3,4,79,110
1537,1643129244,337,2,3,4,421,98
1537,1643129244,877,1,1,2,541,134
1537,1643129246,67,2,3,4,333,99
1537,1643129246,645,1,1,2,539,120
1537,1643129246,865,3,5,6,452,105
1537,1643129247,658,2,3,4,438,95
1537,1643129248,5,1,1,2,440,123
1537,1643129248,982,3,5,6,369,90
1537,1643129249,723,2,3,4,416,108
1537,1643129250,63,3,5,6,344,86
1537,1643129251,37,2,3,4,393,95
1537,1643129252,157,1,1,2,365,109
1537,1643129252,255,3,5,6,451,86
1537,1643129252,384,2,3,4,414,101
1537,1643129253,438,3,5,6,371,80
1537,1643129255,115,2,3,4,391,96
1537,1643129255,957,1,1,2,421,118
1537,1643129264,141,1,1,2,322,107
1537,1643129264,461,3,5,6,363,89
1537,1643129264,722,2,3,4,439,103
1537,1643129264,909,1,1,2,470,113
1537,1643129265,827,1,1,2,394,104
1537,1643129266,470,2,3,4,419,102
1537,1643129266,711,1,1,2,393,104
1537,1643129267,560,2,3,4,433,102
1537,1643129271,130,2,3,4,320,98
1537,1643129273,373,1,1,2,277,102
1537,1643129274,634,2,3,4,983,76
1537,1643129275,449,2,3,4,468,79
1537,1643129275,694,1,1,2,502,102
1537,1643129276,233,1,1,2,523,100
1537,1643129276,263,2,3,4,399,78
1537,1643129276,653,3,5,6,330,93
1537,1643129277,611,3,5,6,474,90
1537,1643129278,40,2,3,4,341,82
1537,1643129278,334,3,5,6,477,88
1537,1643129279,895,2,3,4,370,85
1537,1643129280,181,3,5,6,416,84
1537,1643129280,843,3,5,6,351,79
1537,1643129281,830,2,3,4,453,82
1537,1643129282,129,1,1,2,422,124
1537,1643129282,793,3,5,6,337,79
1537,1643129284,658,3,5,6,380,79
1537,1643129285,86,2,3,4,318,94
1537,1643129285,731,3,5,6,358,82
1537,1643129286,551,2,3,4,403,90
1537,1643129287,813,2,3,4,441,97
1537,1643129290,86,2,3,4,432,90
1537,1643129290,884,2,3,4,398,91
1537,1643129294,927,2,3,4,372,115
1537,1643129296,323,3,5,6,317,87
1537,1643129297,652,3,5,6,461,97
1537,1643129299,649,2,3,4,426,98
1537,1643129300,326,1,1,2,498,104
1537,1643129300,483,2,3,4,509,99
1537,1643129301,281,2,3,4,496,96
1537,1643129302,296,1,1,2,521,124
1537,1643129302,948,1,1,2,187,116
1537,1643129302,971,2,3,4,232,113
1537,1643129303,471,2,3,4,424,111
1537,1643129303,951,2,3,4,23,118
1537,1643129303,990,1,1,2,307,115
1537,1643129304,423,2,3,4,402,117
1537,1643129306,378,2,3,4,416,110
1537,1643129307,557,2,3,4,386,103
1537,1643129308,266,3,5,6,478,105
1537,1643129312,302,1,1,2,352,100
1537,1643129312,994,2,3,4,1706,84
1537,1643129313,123,1,1,2,558,104
1537,1643129317,593,2,3,4,415,87
1537,1643129322,518,2,3,4,502,91
1537,1643129322,640,1,1,2,440,104
1537,1643129324,14,1,1,2,339,107
1537,1643129328,673,2,3,4,445,129
1537,1643129330,984,2,3,4,426,101
1537,1643129332,177,2,3,4,330,100
1537,1643129333,126,3,5,6,455,95
1537,1643129333,268,1,1,2,378,110
1537,1643129334,199,1,1,2,451,105
1537,1643129334,490,2,3,4,405,93
1537,1643129336,601,2,3,4,446,103
1537,1643129337,794,2,3,4,433,105
1537,1643129339,248,3,5,6,391,95
1537,1643129342,591,2,3,4,397,94
1537,1643129343,899,1,1,2,510,115
1537,1643129346,38,2,3,4,472,100
1537,1643129349,99,2,3,4,365,96
1537,1643129349,870,2,3,4,443,90
1537,1643129351,64,2,3,4,382,86
1537,1643129351,157,3,5,6,454,96
1537,1643129352,192,3,5,6,440,104
1537,1643129352,438,2,3,4,349,91
1537,1643129352,720,1,1,2,473,108
1537,1643129353,771,1,1,2,452,105
1537,1643129354,466,1,1,2,418,105
1537,1643129356,198,1,1,2,420,98
1537,1643129356,882,2,3,4,390,97
1537,1643129357,405,3,5,6,408,86
1537,1643129358,95,3,5,6,458,84
1537,1643129358,410,1,1,2,522,101
1537,1643129359,227,3,5,6,440,92
1537,1643129359,618,2,3,4,330,99
1537,1643129360,565,3,5,6,464,100
1537,1643129362,601,3,5,6,378,90
1537,1643129362,624,1,1,2,380,104
1537,1643129363,931,1,1,2,495,122
1537,1643129364,202,2,3,4,425,91
1537,1643129364,471,1,1,2,376,109
1537,1643129365,218,2,3,4,421,105
1537,1643129367,433,2,3,4,317,91
1537,1643129369,528,2,3,4,406,98
1537,1643129370,619,2,3,4,257,118
1537,1643129372,106,1,1,2,386,124
1537,1643129372,609,2,3,4,381,108
1537,1643129376,33,3,5,6,411,112
1537,1643129377,672,3,5,6,501,119
1537,1643129378,113,2,3,4,289,111
1537,1643129379,174,2,3,4,422,105
1537,1643129380,356,2,3,4,124,110
1537,1643129380,383,1,1,2,294,104
1537,1643129381,616,1,1,2,401,105
1537,1643129381,847,2,3,4,1643,88
1537,1643129382,226,1,1,2,422,107
1537,1643129382,743,3,5,6,1172,90
1537,1643129382,964,1,1,2,498,104
1537,1643129383,371,2,3,4,388,96
1537,1643129383,875,3,5,6,388,88
1537,1643129384,845,2,3,4,464,98
1537,1643129385,518,1,1,2,459,107
1537,1643129385,778,2,3,4,334,91
1537,1643129386,412,3,5,6,562,115
1537,1643129387,314,2,3,4,366,96
1537,1643129387,593,1,1,2,471,129
1537,1643129388,146,2,3,4,413,100
1537,1643129389,283,2,3,4,390,99
1537,1643129390,678,2,3,4,350,96
1537,1643129392,733,2,3,4,362,106
1537,1643129395,944,1,1,2,418,118
1537,1643129396,709,2,3,4,389,94
1537,1643129397,933,2,3,4,430,95
1537,1643129398,978,2,3,4,370,97
1537,1643129399,522,3,5,6,312,80
1537,1643129401,438,2,3,4,414,103
1537,1643129403,270,3,5,6,449,104
1537,1643129404,612,2,3,4,424,106
1537,1643129409,310,1,1,2,434,119
1537,1643129416,122,2,3,4,57,107
1537,1643129416,173,1,1,2,353,106
1537,1643129417,732,2,3,4,1429,81
1537,1643129418,816,1,1,2,394,112
1537,1643129419,404,3,5,6,375,84
1537,1643129419,822,1,1,2,331,106
1537,1643129420,561,2,3,4,453,100
1537,1643129422,827,2,3,4,389,93
1537,1643129425,404,2,3,4,1722,81
1537,1643129426,140,2,3,4,389,83
1537,1643129426,749,1,1,2,420,110
1537,1643129426,861,3,5,6,543,90
1537,1643129431,151,2,3,4,412,119
1537,1643129433,218,2,3,4,426,143
1537,1643129435,239,1,1,2,452,128
1537,1643129435,627,2,3,4,372,104
1537,1643129444,143,2,3,4,365,95
1537,1643129445,591,3,5,6,427,122
1537,1643129446,19,1,1,2,542,160
1537,1643129449,356,2,3,4,331,100
1537,1643129450,427,3,5,6,344,93
1537,1643129451,373,3,5,6,454,96
1537,1643129453,41,2,3,4,349,109
1537,1643129454,704,1,1,2,476,124
1537,1643129455,189,2,3,4,411,112
1537,1643129455,777,1,1,2,452,123
1537,1643129456,976,1,1,2,436,119
1537,1643129458,870,2,3,4,449,97
1537,1643129459,710,2,3,4,373,99
1537,1643129461,666,1,1,2,479,133
1537,1643129464,1,2,3,4,351,105
1537,1643129465,652,3,5,6,376,94
1537,1643129466,762,2,3,4,455,103
1537,1643129467,313,2,3,4,403,97
1537,1643129467,673,1,1,2,411,104
1537,1643129470,172,2,3,4,413,102
1537,1643129471,977,2,3,4,420,104
1537,1643129472,776,2,3,4,454,100
1537,1643129474,216,3,5,6,433,89
1537,1643129475,496,3,5,6,462,99
1537,1643129475,876,2,3,4,350,92
1537,1643129477,220,2,3,4,405,91
1537,1643129479,640,3,5,6,491,98
1537,1643129481,900,3,5,6,507,87
1537,1643129482,842,2,3,4,333,112
1537,1643129483,151,1,1,2,436,128
1537,1643129483,853,3,5,6,372,87
1537,1643129484,587,2,3,4,349,93
1537,1643129485,568,3,5,6,404,96
1537,1643129485,976,2,3,4,447,102
1537,1643129486,411,1,1,2,475,113
1537,1643129487,37,1,1,2,392,108
1537,1643129487,80,3,5,6,375,90
1537,1643129487,418,2,3,4,461,101
1537,1643129487,749,1,1,2,419,102
1537,1643129489,206,2,3,4,449,99
1537,1643129489,821,2,3,4,397,104
1537,1643129490,800,2,3,4,372,99
1537,1643129491,186,3,5,6,374,108
1537,1643129491,282,1,1,2,479,105
1537,1643129492,145,2,3,4,418,106
1537,1643129493,627,2,3,4,353,107
1537,1643129496,387,2,3,4,376,104
1537,1643129497,504,2,3,4,391,103
1537,1643129498,61,1,1,2,267,109
1537,1643129499,932,2,3,4,359,103
1537,1643129501,49,2,3,4,395,102
1537,1643129501,730,3,5,6,388,109
1537,1643129501,753,2,3,4,389,99
1537,1643129503,114,1,1,2,524,120
1537,1643129503,274,2,3,4,532,94
1537,1643129503,356,3,5,6,512,103
1537,1643129505,225,2,3,4,430,100
1537,1643129505,826,3,5,6,350,80
1537,1643129506,378,1,1,2,425,112
1537,1643129507,253,2,3,4,526,105
1537,1643129507,477,3,5,6,441,88
1537,1643129508,321,2,3,4,378,104
1537,1643129508,556,1,1,2,361,114
1537,1643129509,206,1,1,2,384,108
1537,1643129510,197,2,3,4,539,100
1537,1643129511,434,2,3,4,459,99
1537,1643129512,215,2,3,4,128,103
1537,1643129512,238,1,1,2,248,127
1537,1643129512,781,3,5,6,410,93
1537,1643129514,611,2,3,4,426,112
1537,1643129515,937,1,1,2,420,114
1537,1643129516,548,2,3,4,428,100
1537,1643129517,282,2,3,4,421,99
1537,1643129517,525,1,1,2,439,117
1537,1643129517,952,2,3,4,421,97
1537,1643129519,235,2,3,4,419,99
1537,1643129522,913,2,3,4,451,110
1537,1643129524,423,2,3,4,429,104
1537,1643129539,763,2,3,4,332,106
1537,1643129540,504,2,3,4,431,103
1537,1643129544,130,2,3,4,428,101
1537,1643129550,387,2,3,4,443,110
1537,1643129553,199,1,1,2,62,84
1537,1643129553,222,2,3,4,138,84
1537,1643129553,786,3,5,6,414,92
1537,1643129554,526,2,3,4,576,76
1537,1643129556,711,3,5,6,427,80
1537,1643129559,517,1,1,2,460,123
1537,1643129559,866,2,3,4,365,99
1537,1643129560,700,1,1,2,405,118
1537,1643129563,51,3,5,6,468,117
1537,1643129564,388,3,5,6,475,110
1537,1643129566,429,3,5,6,372,101
1537,1643129567,395,3,5,6,396,98
1537,1643129571,766,3,5,6,395,99
1537,1643129575,728,2,3,4,396,104
1537,1643129576,697,2,3,4,369,101
1537,1643129578,593,2,3,4,395,100
1537,1643129586,837,2,3,4,395,132
1537,1643129588,355,2,3,4,459,110
1537,1643129588,458,3,5,6,439,91
1537,1643129588,750,1,1,2,448,124
1537,1643129589,664,3,5,6,365,99
1537,1643129589,773,1,1,2,290,116
1537,1643129591,861,2,3,4,353,104
1537,1643129596,703,2,3,4,361,108
1537,1643129598,325,1,1,2,433,119
1537,1643129598,348,2,3,4,405,95
1537,1643129602,551,2,3,4,448,105
1537,1643129603,302,1,1,2,61,132
1537,1643129603,325,2,3,4,202,108
1537,1643129604,387,2,3,4,408,106
1537,1643129605,964,2,3,4,467,96
1537,1643129607,295,2,3,4,339,106
1537,1643129610,303,2,3,4,448,104
1537,1643129611,714,3,5,6,417,106
1537,1643129614,473,2,3,4,407,107
1537,1643129616,24,3,5,6,381,107
1537,1643129616,520,1,1,2,489,114
1537,1643129622,549,2,3,4,438,122
1537,1643129624,394,1,1,2,466,134
1537,1643129625,340,3,5,6,370,112
1537,1643129627,223,2,3,4,409,102
1537,1643129631,657,3,5,6,357,102
1537,1643129634,976,2,3,4,467,103
1537,1643129635,240,1,1,2,511,114
1537,1643129636,793,2,3,4,337,105
1537,1643129637,261,1,1,2,383,112
1537,1643129638,407,1,1,2,467,113
1537,1643129638,826,1,1,2,728,113
1537,1643129638,957,2,3,4,344,100
1537,1643129639,505,1,1,2,446,113
1537,1643129640,281,2,3,4,214,115
1537,1643129640,304,1,1,2,258,111
1537,1643129641,20,2,3,4,425,104
1537,1643129642,322,2,3,4,426,100
1537,1643129643,128,3,5,6,426,92
1537,1643129644,254,3,5,6,379,104
1537,1643129647,565,2,3,4,428,110
1537,1643129648,342,2,3,4,467,110
1537,1643129648,833,1,1,2,456,106
1537,1643129650,528,3,5,6,376,95
1537,1643129653,932,2,3,4,1718,86
1537,1643129654,659,2,3,4,381,80
1537,1643129654,766,1,1,2,350,101
1537,1643129655,484,1,1,2,60,99
1537,1643129657,47,1,1,2,371,111
1537,1643129657,111,3,5,6,1706,86
1537,1643129657,685,1,1,2,394,111
1537,1643129658,42,3,5,6,333,86
1537,1643129659,386,1,1,2,503,112
1537,1643129660,59,3,5,6,375,80
1537,1643129660,337,2,3,4,328,101
1537,1643129660,375,1,1,2,383,113
1537,1643129661,43,3,5,6,403,79
1537,1643129661,897,3,5,6,407,81
1537,1643129661,954,1,1,2,364,113
1537,1643129662,36,2,3,4,439,95
1537,1643129663,300,1,1,2,492,105
1537,1643129663,640,2,3,4,510,99
1537,1643129663,917,1,1,2,436,105
1537,1643129664,75,3,5,6,442,84
1537,1643129664,779,3,5,6,441,84
1537,1643129666,149,2,3,4,453,90
1537,1643129666,172,1,1,2,423,106
1537,1643129667,91,2,3,4,369,89
1537,1643129667,985,1,1,2,406,110
1537,1643129668,241,2,3,4,411,86
1537,1643129670,814,3,5,6,412,96
1537,1643129671,506,3,5,6,323,94
1537,1643129673,762,3,5,6,413,94
1537,1643129673,826,2,3,4,378,103
1537,1643129673,985,1,1,2,467,110
1537,1643129675,504,1,1,2,385,109
1537,1643129675,566,2,3,4,383,98
1537,1643129677,90,2,3,4,404,93
